game_id,Season,result,starplayer_difference,rpi_rating_difference,Log5,adjoe_difference,adjde_difference,EFG-OEEG,TPP-DTPP_difference,SRS_difference,SOS_difference,adjwin_difference,Hostwin_difference,coach_influence_difference,previous_performance_dif
2012-1396-1378,2012,0,0,-0.01,0.610007703,12.9767,-8.4636,0.54535367,0.0447,1.24,-2.35,0.188888889,0.142857142,77.4703762,4
2012-1400-1153,2012,0,0,-0.027,0.509740375,3.7416,-2.9749,-0.286299479,-0.026,1.07,1.84,-0.141335453,-0.514285714,100.0418183,48
2012-1421-1393,2012,0,0,-0.038,0.068214502,-6.3385,-12.6342,-6.505965013,-0.0419,-18.06,-10.74,-0.200158983,-0.5,-190.0368159,-134
2012-1424-1160,2012,0,0,-0.008,0.714278073,4.6869,1.9783,3.797772121,0.0365,5.64,-1.36,0.063174603,0,3.835670956,0
2012-1433-1231,2012,0,0,-0.01,0.278641475,-12.102,3.8069,-6.742281383,0.0753,-9.84,-7.17,0.111111111,0,-21.04076136,21
2012-1435-1217,2012,1,0,0.017,0.668192863,6.4965,-0.8089,0.044008814,-0.0205,7.87,9.6,-0.189605734,0.107142857,23.49855024,13
2012-1436-1249,2012,1,0,-0.028,0.409932399,-4.1945,1.407,4.510035474,-0.0329,-1.43,-1.42,0.032380953,-0.083333333,-5.334383754,0
2012-1438-1196,2012,0,1,-0.001,0.446078188,-15.0784,11.354,-1.117422423,-0.0104,-5.74,-3.1,0.001351351,-0.4,-65.14652692,-79
2012-1443-1246,2012,0,-1,0,0.013124721,-21.5073,-10.4629,-14.89094009,-0.021,-27.39,-7.42,-0.471428571,-0.367521367,-121.9817001,-26
2012-1452-1211,2012,0,1,-0.013,0.388047484,-0.1252,-3.0223,-8.524499549,-0.0082,-1.73,4.28,-0.2,-0.142857143,42.35368599,0
2012-1455-1433,2012,0,0,-0.015,0.750976656,9.616,-0.7178,8.711191362,-0.0646,8.63,3.17,0.005050505,-0.238095238,36.57928227,-21
2012-1458-1393,2012,0,1,0.011,0.410262449,-3.9076,0.8036,-0.215360076,-0.0462,-2.08,0.22,-0.181531532,-0.035714286,-134.0316549,-110
2012-1458-1435,2012,1,1,0.002,0.539621691,-3.7252,4.1149,0.487966829,0.0283,3.33,0.2,0.027777777,-0.142857143,20.86585255,13
2012-1462-1323,2012,1,0,0.063,0.422352448,-1.8355,-0.508,0.349845503,-0.0024,-1.59,-0.25,0.012091503,0.412698413,-45.32232072,-5
2013-1112-1217,2013,1,0,0.016,0.820826273,5.7328,5.5285,0.737499999,-0.0052,13.35,7.31,0.111428571,0.25,24.97280641,4
2013-1112-1326,2013,0,0,0.143,0.315362307,0.0955,-5.1998,0.645842078,-0.028,-2.89,-1.85,0.007104247,-0.138888889,-38.52151386,-49
2013-1125-1112,2013,0,0,0.023,0.367473942,-3.0798,-1.059,2.639013062,0.0343,-6.93,-8.43,0.032207793,-0.178571429,-4.951502789,0
2013-1129-1247,2013,0,0,0.132,0.580009566,3.4394,-0.7887,-2.242866754,-0.02,-0.7,0.81,-0.076470588,-0.1,-3.738603916,0
2013-1137-1139,2013,0,1,-0.084,0.483518865,-2.4286,1.6877,3.063376342,-0.0057,-4.04,-8.04,0.100653595,0,-26.61899083,-43
2013-1143-1393,2013,0,0,-0.029,0.230175126,-8.5201,-0.7916,-2.641351662,-0.0331,-9.65,-0.8,-0.083939394,-0.06060606,-93.55796753,-138
2013-1143-1424,2013,1,0,-0.01,0.348653181,0.5439,-4.5964,-1.08725731,-0.0086,-2.27,2.06,-0.045367965,0.166666667,90.07877136,2
2013-1166-1153,2013,1,1,0.011,0.643801114,13.3375,-7.3805,9.430667031,-0.0471,1.98,-1.77,0.139215686,0.142857143,14.23843629,-5
2013-1172-1266,2013,0,0,-0.022,0.257625177,-1.1894,-6.3851,4.367619944,0,-6.77,-12.03,0.067058824,0,11.83385345,-2
2013-1181-1107,2013,1,1,0.02,0.946009689,17.1316,4.6079,7.092246452,0.0306,22.3,14.07,0.086507936,0.318181818,220.2279055,282
2013-1181-1166,2013,1,0,-0.01,0.643850761,0.6654,3.5229,-3.885746907,0.0489,4.99,4.38,0.038888889,-0.038961039,189.6790975,283
2013-1181-1277,2013,1,1,-0.015,0.552110727,6.7122,-4.0262,2.352948796,0.0095,2.79,-1.01,0.083333333,0.246753247,106.8151657,133
2013-1195-1207,2013,1,-1,0.02,0.06593252,-3.8674,-14.1579,-3.461441327,0.0049,-2.55,-8.16,0.241554054,0.833333333,-64.05020619,-30
2013-1195-1361,2013,1,0,-0.003,0.127367916,-2.6701,-10.596,0.83469636,0.0045,-10.25,-8.26,0.036406995,0.277777777,-88.54099862,-9
2013-1196-1195,2013,1,0,0.008,0.966484106,11.8331,12.3172,7.297049046,-0.0031,21.1,8.9,0.086486487,-0.133333333,94.30040107,84
2013-1196-1276,2013,0,-1,-0.031,0.714714644,-4.1079,9.3099,5.393837511,0.0088,2.58,-3.22,0.007207208,-0.118181818,39.05185322,81
2013-1217-1307,2013,1,0,-0.02,0.125834026,-2.7831,-10.7334,2.63532694,-0.0003,-9.33,-6.47,-0.168571429,-0.357142857,-36.75728336,-1
2013-1228-1160,2013,1,0,0.044,0.506444941,3.468,-2.8837,-3.402522467,0.0142,1.28,2.13,0.011616162,-0.041666667,9.671397902,-1
2013-1228-1274,2013,0,0,0.044,0.283391728,-3.7011,-3.063,-7.247513616,0.0044,-3.76,2.2,-0.177777777,0,-34.19302037,0
2013-1231-1396,2013,1,1,0.095,0.873419258,10.2554,4.8236,10.79955519,-0.0311,15.38,3.18,0.079411765,0.225,-42.28249346,0
2013-1235-1326,2013,0,0,0.164,0.24822996,3.8791,-10.7621,0.474543697,-0.0393,-5.69,-3.19,-0.135752895,-0.46031746,-76.68227933,-53
2013-1241-1231,2013,0,-1,-0.057,0.026666892,-22.9242,-4.5936,-11.91139112,0.0238,-26.63,-10.66,-0.2,0.152777778,-56.6202544,-5
2013-1241-1254,2013,1,0,0.001,0.483211165,-12.1149,11.7378,-2.942618328,0.0357,1.48,3.52,-0.008823529,0.527777778,1.545107438,0
2013-1243-1247,2013,0,0,0.079,0.691978101,4.3956,1.752,-0.993104487,-0.005,3.39,2.07,0.049243698,-0.044444444,68.56329313,0
2013-1247-1279,2013,1,0,-0.104,0.402304657,-2.4751,-0.5593,-0.157745695,-0.0065,-4.28,0.32,-0.017973856,-0.114285714,-3.990602283,0
2013-1247-1455,2013,0,0,-0.116,0.390661953,0.677,-3.624,-2.1064186,0.0009,-4.54,-1.63,-0.056862745,-0.218181818,-58.07272959,-1
2013-1251-1299,2013,0,0,0.002,0.391092493,9.8321,-13.6899,0.276291046,-0.0252,-2.19,0.5,-0.124474475,-0.25,-39.69823968,0
2013-1257-1161,2013,1,1,-0.006,0.843779553,-4.6392,14.723,5.220343896,0.0894,11.16,3.24,0.154285714,0.256410256,104.3242362,57
2013-1257-1181,2013,1,0,0.001,0.7199093,-5.0263,9.907,-2.636862007,0.0548,3.38,-0.41,0.067777778,0.104895105,-84.44928193,-227
2013-1257-1276,2013,1,0,-0.03,0.777251662,-5.8521,12.6656,-0.791295543,0.0645,3.53,-0.92,0.106666667,0.104895105,89.06308927,54
2013-1257-1455,2013,1,1,0,0.886386642,4.9141,9.0921,1.084533074,0.0491,10.13,3.04,0.106666667,0.104895105,84.393164,56
2013-1266-1139,2013,1,0,0.117,0.636588121,4.4238,0.0097,-0.533019971,0.0141,3.05,2.5,-0.031111111,-0.041666667,-10.98843155,-32
2013-1272-1388,2013,1,0,-0.064,0.51331295,-6.2872,5.713,0.405625567,0.0274,-2.25,-0.61,0.056666667,0.196428571,-6.226730044,-6
2013-1274-1266,2013,0,0,-0.036,0.571444064,-0.9937,2.7516,2.762242244,0.0121,2.95,-0.7,0.103333333,0,22.34714253,-12
2013-1276-1242,2013,1,1,0.039,0.428357769,7.6549,-8.1089,-5.288167521,0.0141,0.49,2.51,-0.055855856,0.018181818,-56.51832803,-62
2013-1277-1272,2013,1,0,0.056,0.655039243,3.4577,1.2957,-0.907714283,-0.0099,6.38,7.85,-0.127777778,-0.053571429,94.03185424,149
2013-1278-1196,2013,0,0,0.023,0.163353815,-3.3001,-8.0291,-8.159646281,-0.0238,-7.03,3.48,-0.193481717,-0.2,11.5674361,-82
2013-1279-1458,2013,1,0,-0.002,0.31572236,5.523,-9.7332,-2.906112057,0.0337,-4.34,-5.59,0.094444444,0.214285714,-64.59514151,-31
2013-1281-1161,2013,0,0,0.037,0.48556318,-4.4498,3.3578,4.597046741,0.0182,1.76,0.11,-0.097478992,-0.095238096,-17.6031369,1
2013-1285-1393,2013,0,0,-0.02,0.093419306,-9.143,-7.6674,-2.068045223,-0.0349,-21.41,-12.78,0.06,-0.727272727,-176.3478004,-139
2013-1292-1388,2013,0,0,-0.005,0.422284793,-9.1243,5.7568,0.285111679,0.0131,-3.35,-4.83,0.04,-0.028571429,-11.1299923,-8
2013-1299-1257,2013,0,-1,0.02,0.009294605,-21.0737,-11.4284,-5.298067138,-0.0747,-31.75,-15.43,-0.321081081,-0.173076923,-110.6802617,-57
2013-1308-1387,2013,0,-1,-0.03,0.187301597,-3.0803,-6.9643,-1.01065463,-0.0343,-9.22,-3.58,-0.102857143,-0.114285714,-30.49634396,2
2013-1314-1242,2013,0,0,0.035,0.280617874,0.9633,-7.0164,-10.5779456,0.0222,-6.27,0.47,-0.133633633,-0.228571429,59.91785209,15
2013-1322-1196,2013,0,0,-0.013,0.032975413,-8.2214,-15.9605,-10.79636559,0.0091,-23.45,-10.6,-0.053040541,-0.033333333,-82.47609905,-82
2013-1323-1235,2013,0,0,-0.08,0.539452501,-2.6784,3.422,-0.333191628,-0.008,-0.76,1.09,0.051428571,0.142857142,62.74986752,11
2013-1326-1233,2013,1,0,-0.147,0.898983645,-1.009,16.1444,4.689533073,0.0223,16.15,9.34,0.171383148,0.388888889,78.16454862,53
2013-1329-1332,2013,0,0,-0.129,0.650091589,4.7552,-0.0549,1.488963797,-0.0034,1.75,0.96,-0.03063063,-0.047619047,-36.17908353,2
2013-1332-1257,2013,0,-1,0.013,0.096866028,-9.284,-6.4579,-2.914564728,-0.0508,-10.99,-3.36,-0.142702703,-0.208791209,-81.07159047,-57
2013-1334-1274,2013,0,0,0.003,0.111784627,-6.3646,-8.6437,-5.680941418,-0.0111,-15.03,-6.83,-0.206190476,0.089285714,-32.30194636,4
2013-1355-1276,2013,0,-1,-0.125,0.131231433,-6.8545,-7.6336,-4.348407474,-0.0297,-18.92,-13.32,-0.053333333,0.015151515,-50.90822657,-2
2013-1361-1328,2013,1,0,0.04,0.629443728,-5.0308,7.8864,3.503641601,0.0183,1.61,-0.9,0.036397059,0.055555556,-2.879444412,9
2013-1380-1211,2013,0,-1,-0.013,0.026500864,-22.1092,-4.9552,-2.754555227,0.0052,-23.08,-14.49,-0.212987013,-0.275,-97.70763709,-29
2013-1387-1332,2013,0,1,-0.009,0.693825337,3.4584,2.2988,2.016603625,0.0017,0.51,-1.49,0.03984556,0,-19.64755295,0
2013-1393-1231,2013,1,-1,-0.062,0.325724206,-7.4207,1.0544,-4.391384273,0.0202,-4.6,0.19,-0.06,0.102272727,143.345232,136
2013-1393-1266,2013,1,0,-0.005,0.569845028,0.8028,1.2281,2.91383103,0.0304,6.26,-0.01,0.01,0.102272727,165.6626075,129
2013-1393-1276,2013,0,-1,-0.013,0.47081057,-5.0445,3.3425,-0.166876322,0.0195,-0.98,-1.48,-0.043333333,-0.090909091,140.9595326,138
2013-1396-1301,2013,1,0,-0.015,0.348282839,-3.9272,-0.9901,-7.44178361,0.0347,-4.8,-1.97,0.059159664,-0.225,35.19645159,0
2013-1417-1278,2013,0,0,-0.117,0.423488642,-2.1831,-0.2156,-2.133441763,0.0291,-3.95,-2.49,0.115798319,0,-31.06448185,64
2013-1433-1103,2013,1,0,-0.034,0.627162317,6.3376,-1.9812,-5.077165953,0.0855,8.78,4.29,-0.028282828,-0.166666667,2.432935398,20
2013-1433-1276,2013,0,-1,-0.044,0.363568436,-6.5504,1.6079,-5.122412353,0.0718,-4.39,-5.58,-0.022222222,-0.318181818,-30.51421117,19
2013-1434-1277,2013,0,0,0.016,0.191298748,-0.8127,-9.0687,3.456979719,-0.0185,-11.49,-11.68,0.046405229,-0.071428571,-113.1728076,-151
2013-1437-1314,2013,0,0,-0.103,0.399850882,-7.7616,4.0174,-1.27259788,-0.0239,-3.78,0.52,-0.10261438,-0.171428571,-114.1850644,-41
2013-1443-1242,2013,0,0,0.026,0.03568873,-9.9135,-13.5899,-11.17815593,0.0036,-21.44,-8.68,-0.272522522,-0.175,-113.9815634,-64
2013-1455-1211,2013,1,-1,0.001,0.180551728,-11.0893,-0.9659,-5.332246878,0.0032,-5.79,1.91,-0.152380953,-0.056818182,-39.94447979,-28
2013-1455-1326,2013,1,0,0.146,0.245470566,-4.4779,-3.6327,-0.56575604,-0.0089,-5.51,-3.23,0.009009009,-0.070707071,-21.41866658,-53
2013-1455-1338,2013,1,0,0.022,0.251531469,-6.3384,-1.9346,-2.451684391,0.0089,-4.14,0.46,0.066666666,0.418181818,3.144956879,-19
2014-1107-1291,2014,1,0,0.016,0.523151344,-6.4779,7.3087,2.496281986,-0.024,3.01,-0.78,0.08057041,0.666666667,21.18578914,3
2014-1112-1451,2014,1,1,0.038,0.977481283,7.4897,19.5337,3.170109676,0.0389,24.28,13.27,0.254499151,0.277777778,50.70074483,9
2014-1124-1166,2014,1,-1,0.017,0.323222407,-7.1198,0.5266,-7.818377468,0.0096,-2.23,2.94,-0.077894737,0.227272727,-26.89700017,9
2014-1124-1458,2014,0,0,-0.001,0.361895289,-0.8885,-3.345,-3.428167436,-0.0126,-3.89,-0.08,-0.115789474,-0.072727273,-65.56649168,-21
2014-1153-1217,2014,0,1,0.077,0.572552024,-3.3417,4.8352,-2.881469474,0.0213,4.47,5.75,-0.114338235,-0.433333333,5.194254951,5
2014-1160-1338,2014,0,0,0.001,0.244909425,-9.1911,0.2144,-5.162353147,-0.046,-6.66,1.26,-0.094603175,-0.333333334,-46.25186471,-19
2014-1163-1386,2014,1,0,0.021,0.65883007,-0.8452,5.255,0.890999709,0.0525,8.18,3.55,0.071764706,0.208791209,-24.47979014,-13
2014-1166-1418,2014,1,1,0.024,0.907593171,15.8175,3.1083,9.3580273,-0.0231,15.12,7.45,0.102857143,-0.3,26.386028,2
2014-1173-1390,2014,1,0,-0.096,0.434547482,0.9128,-2.7037,0.24145415,0.0189,-2.87,-3.66,0.064714714,0.111111111,5.000224463,0
2014-1184-1242,2014,0,0,-0.085,0.080877832,-7.2642,-11.4457,-5.961238624,0.0491,-19.65,-15.74,0.019495798,0,-103.2578556,-69
2014-1196-1107,2014,1,0,-0.053,0.975918313,13.883,13.3753,6.279414644,0.0288,24,13.76,0.346003016,0.233333333,102.3270592,86
2014-1196-1163,2014,0,0,-0.053,0.770949105,6.2752,2.8872,-0.190711942,0.0027,3.46,-0.09,0.127179487,-0.023076923,102.1614512,89
2014-1196-1173,2014,1,0,0.068,0.874845587,2.3592,11.403,3.26035126,0.0068,10.14,3.2,0.216909217,0.233333333,109.2969847,89
2014-1196-1417,2014,1,-1,0.019,0.729206077,-1.0333,7.5103,2.584561793,-0.0335,2.29,0.92,0.18988219,0.122222222,50.92718663,89
2014-1203-1272,2014,0,0,-0.084,0.499511127,-1.0686,0.9326,0.713918003,-0.005,-2.06,1.13,-0.168270945,-0.071428571,-9.1487871,-3
2014-1211-1112,2014,0,-1,0.013,0.222381005,-1.631,-6.8185,1.098087723,-0.0088,-7.8,-3.68,-0.049122807,-0.111111111,44.35842037,20
2014-1211-1329,2014,1,0,0.031,0.506890614,-2.5036,2.2948,4.458147016,-0.0121,-3.46,-2.98,0.207843138,0.041666667,73.23543047,27
2014-1217-1277,2014,0,0,-0.084,0.33154399,-6.0666,0.2577,-2.890956818,0.003,-8.56,-9.85,0.106907895,0,-93.61672146,-154
2014-1234-1397,2014,0,0,-0.013,0.398780646,6.6241,-8.4729,0.582587045,0.0138,1.24,-0.41,-0.043079443,-0.166666667,32.76659675,0
2014-1235-1163,2014,0,0,-0.017,0.518853901,6.4441,-4.9348,-0.529097575,-0.0137,1.29,1.25,-0.043333333,-0.023076923,11.59724976,2
2014-1235-1300,2014,1,0,-0.069,0.773172406,8.464,1.2211,0.520379401,-0.0291,14.55,17.91,-0.089215686,0.15,11.36844289,2
2014-1242-1390,2014,0,0,0.014,0.729346326,6.1183,1.7946,3.708512308,-0.0091,6.83,2.4,0.057301587,0.111111111,114.8960169,70
2014-1243-1246,2014,0,0,-0.061,0.320274786,-6.9429,0.7833,-0.555141672,0.0129,-5.93,-1.43,-0.142727273,-0.238095238,-46.77928058,-46
2014-1246-1163,2014,0,0,-0.032,0.543455475,5.465,-3.4216,-3.009614935,-0.0362,0.84,1.27,-0.09,-0.256410256,104.9594954,47
2014-1246-1257,2014,1,-1,0.013,0.242547587,-2.4193,-5.7076,-5.632173018,-0.0948,-6.62,5.1,-0.13,-0.083333333,-41.87938498,-31
2014-1246-1276,2014,1,0,-0.005,0.472304257,-7.3209,5.3197,-2.332317272,-0.0204,-0.45,0.25,-0.054324324,-0.06060606,49.11425436,23
2014-1264-1257,2014,0,-1,-0.12,0.090032535,-11.3478,-6.0582,-4.265399321,-0.0509,-18.65,-5.7,-0.024242424,0.05,-149.2899458,-78
2014-1273-1181,2014,1,0,0.024,0.114517239,-16.845,-0.1662,2.824277911,-0.026,-14.18,-11.9,0.036984127,-0.055555556,-223.2165557,-289
2014-1276-1400,2014,1,0,0.003,0.687565184,12.7648,-5.2959,5.43323163,0.0133,5.85,0.5,0.107181467,0.155844156,-68.44980467,-26
2014-1277-1163,2014,0,0,-0.046,0.603996449,7.7869,-3.6304,1.72450237,-0.0024,2.12,0.75,-0.023157895,-0.08974359,121.0570536,156
2014-1277-1174,2014,1,0,-0.005,0.883853247,6.36,9.1143,7.771156822,0.0028,16.62,10.48,0.016842105,0.033333333,131.3363305,156
2014-1295-1361,2014,0,0,0.008,0.284004531,6.6629,-12.2491,2.394811102,-0.036,-8.64,-4.88,-0.052020202,0.022222222,-93.21460534,-9
2014-1301-1387,2014,0,0,0.001,0.353960166,8.9428,-12.1778,-2.705386435,-0.0184,-2.61,3.2,-0.204248366,0.2,11.72966991,5
2014-1301-1462,2014,1,0,-0.026,0.394360461,0.7734,-3.8255,0.154731526,-0.0175,-2.82,-0.7,0.019281046,0.314285714,43.92820655,-5
2014-1304-1124,2014,0,0,-0.029,0.393977463,-10.3689,5.9925,-1.926638647,0.0293,-5.67,-1.61,-0.123355263,-0.527272727,-9.288298014,-11
2014-1314-1235,2014,0,0,-0.001,0.469893674,-4.9103,3.3273,-3.583000501,0.0132,-3.28,-1.46,-0.063725491,-0.3,159.1894265,79
2014-1326-1173,2014,0,0,0.095,0.708063936,-6.259,11.5127,1.502684412,0.0389,7.29,2.78,-0.024555984,-0.066666667,83.79551576,59
2014-1328-1295,2014,0,0,-0.017,0.660157265,2.2044,2.922,-2.675812994,-0.0009,8.6,8.99,-0.133333334,-0.228571429,88.595035,0
2014-1332-1140,2014,1,0,0.072,0.623312725,3.404,0.6799,2.824375084,0.0278,4.12,2.33,0.041344538,0.166666667,26.12212081,-5
2014-1332-1458,2014,0,0,-0.026,0.368859771,-2.3348,-1.883,-1.772556971,0.0305,-3.94,-2.14,-0.110835913,-0.133333333,-16.8085832,-27
2014-1338-1196,2014,0,0,0.027,0.260486303,-0.662,-6.4609,-2.718221198,0.0135,-3.23,-1,-0.198290598,-0.233333333,-47.74420937,-68
2014-1344-1314,2014,0,1,-0.063,0.383758352,3.2554,-6.142,-3.52912732,-0.0222,-3.87,-0.57,-0.041512605,0.025,-174.0680795,-81
2014-1361-1112,2014,0,-1,0.009,0.219070069,-5.1025,-4.0261,-7.129200417,0.0308,-8.41,-4.18,0.011988304,0,51.04617884,0
2014-1361-1308,2014,1,0,0.038,0.764260578,-4.0578,11.7463,-6.475190961,0.063,8.79,7.44,0.138888889,0.111111111,84.0984979,7
2014-1372-1417,2014,0,0,0.059,0.25225351,-5.1745,-3.2568,-2.493888385,-0.0299,-13.58,-14.38,0.211274132,-0.027777778,-34.04083213,0
2014-1387-1257,2014,0,-1,0.018,0.155373542,-12.7376,-0.6288,-4.431956775,-0.0738,-13.06,-0.56,-0.023529412,-0.35,-105.4532476,-77
2014-1390-1307,2014,1,-1,-0.06,0.414192357,-0.2681,-2.2015,-2.792093059,0.0108,0.7,4.16,-0.159150326,-0.111111111,-18.4200995,0
2014-1393-1173,2014,0,0,0.154,0.731929116,-0.1697,7.2098,-3.380490019,0.0444,5.5,1.91,0.106200318,0,211.7759058,162
2014-1397-1269,2014,1,0,0.055,0.739066706,5.1376,2.7277,-0.57579524,-0.0116,6.73,1.84,-0.108435708,0,-0.514534423,0
2014-1397-1273,2014,1,0,0,0.860924542,5.9743,7.5376,-4.127580791,-0.0072,12.01,11.26,-0.110960961,0.166666667,-5.930796502,0
2014-1397-1276,2014,0,0,0.001,0.510773854,-8.746,7.5616,-3.108684892,-0.007,-1.18,-1.81,-0.129729729,-0.06060606,-62.23617893,-24
2014-1400-1113,2014,1,0,-0.001,0.524790002,1.1606,-0.3381,-5.164485034,-0.0017,-0.65,1.74,0.053506493,0.371428571,86.19866361,49
2014-1411-1142,2014,0,0,-0.012,0.350784619,2.9272,-7.816,4.655770352,-0.0437,-7.07,-11.76,0.147058824,-0.047619047,56.79970295,0
2014-1417-1409,2014,1,1,-0.022,0.772932423,11.4957,-1.4993,1.50882114,0.0427,12.17,6.45,0.109062003,0.206349207,63.25416546,0
2014-1433-1372,2014,0,-1,-0.035,0.768066388,-3.7168,11.3953,-1.598629034,0.0474,9.73,11.54,-0.217142858,-0.194444444,6.135159546,23
2014-1437-1163,2014,0,0,-0.042,0.659285843,6.367,-0.8434,0.310119331,-0.0018,1.74,-1.13,0.063529412,-0.256410256,71.94181127,40
2014-1438-1157,2014,1,0,0.001,0.983483075,16.6574,13.0323,6.198059536,0.0154,23.59,14.17,0.196979333,0.388888889,-24.211172,1
2014-1438-1272,2014,1,0,-0.009,0.842278977,3.5392,8.3246,3.143592692,-0.009,5.36,0.72,0.120508744,0.317460318,5.937093053,-2
2014-1438-1277,2014,0,0,0.017,0.658946928,-3.2965,7.0538,-2.055428508,-0.0168,-0.97,-1.52,0.030725463,0.055555556,-98.42385758,-155
2014-1444-1393,2014,0,0,-0.097,0.121755641,-6.5367,-8.119,4.28241565,-0.0835,-14.32,-8.7,-0.121925133,0.133333333,-205.9532358,-161
2014-1454-1437,2014,0,0,0.01,0.047510166,-11.3339,-11.1845,-7.381316322,-0.0385,-20.5,-7.94,-0.206386555,0,-80.8005879,-39
2014-1455-1142,2014,1,0,-0.052,0.96984719,14.5083,11.6288,10.94224362,0.0141,17.99,0.05,0.550326797,0.142857143,103.7268216,22
2014-1455-1246,2014,0,0,-0.02,0.703688115,2.7902,3.6131,3.730077813,0.0466,-1.42,-8.16,0.274444444,0.19047619,-28.48057921,-25
2014-1458-1110,2014,1,0,0.011,0.86413304,16.3509,-1.3816,-3.300012065,0.026,19,13.44,0.163955343,0.8,86.66337486,32
2014-1458-1112,2014,1,-1,0.006,0.267237781,6.3394,-11.7772,-3.357881769,-0.0091,-3.67,1.15,-0.057894737,0.022222222,28.15086533,22
2014-1458-1246,2014,0,0,0.009,0.549077308,4.5147,-2.3745,2.118788333,0.0252,1.62,0.29,0.087894737,0.133333333,-29.39814256,-15
2014-1459-1276,2014,0,0,-0.037,0.056166632,-21.3372,-1.1453,-7.082425507,0.0058,-22.84,-15.6,-0.124324324,0.022727273,-58.4951518,-22
2015-1112-1326,2015,1,0,0.035,0.860740154,4.3966,8.3624,1.2937461,-0.0043,4.65,0.04,0.241654135,0.5,-24.79949657,-45
2015-1112-1411,2015,1,0,-0.015,0.989362916,14.3307,18.5189,8.762938024,0.0422,30.31,13.5,0.213082707,0.15,16.56125427,14
2015-1112-1458,2015,0,-1,0.012,0.552016825,-8.6911,7.8774,1.387570216,0.0279,-0.28,-2.88,-0.027631579,-0.016666667,-37.68679675,-38
2015-1116-1314,2015,0,0,-0.122,0.340160046,-2.2949,-2.6552,-4.467399778,0.032,-6.56,-4.97,0.026023391,-0.15,-133.4970756,-82
2015-1125-1438,2015,0,0,-0.042,0.025937556,-4.3734,-21.1248,-4.345592791,-0.0119,-21.38,-10.58,-0.222459893,0.083333333,-4.594761097,0
2015-1129-1173,2015,0,0,0,0.506596663,2.2734,-1.8255,0.532731436,-0.0069,-0.97,-2.68,0.016993464,-0.095238096,-1.113181653,-4
2015-1139-1323,2015,0,0,-0.02,0.350145813,-14.7097,8.0057,-8.303751161,-0.012,-2.59,1.6,-0.148297213,-0.371428571,-72.2550319,-13
2015-1139-1400,2015,1,0,-0.033,0.473607116,-2.7683,1.6479,-4.926385974,0.0547,0.48,-0.45,0.105882353,-0.171428571,-124.5712763,-51
2015-1140-1279,2015,0,0,0.014,0.581273988,3.7868,-0.944,2.128023773,-0.0131,2.14,-1.99,0.07394958,-0.166666667,45.45686496,10
2015-1153-1246,2015,0,0,-0.007,0.05944203,-13.0282,-7.4696,-6.150487233,-0.012,-18,-4.27,-0.304675716,-0.5,-100.9504304,-60
2015-1153-1345,2015,1,0,0.08,0.579279408,-1.7885,3.7713,0.704513108,0.0394,-2.21,-3.24,0.064705883,-0.028571429,-2.281797323,-6
2015-1157-1458,2015,0,-1,-0.03,0.02390395,-21.1587,-7.945,-5.133278849,-0.0025,-25.63,-16.47,-0.204411765,-0.25,-35.13664574,-52
2015-1173-1344,2015,1,0,0.049,0.41624867,-3.5712,0.804,5.062017797,0.0038,-2.73,-5.44,0.088888889,0,2.071446669,4
2015-1181-1211,2015,1,0,-0.023,0.475489673,2.5872,-2.7,-5.349522435,0.0157,3.85,4.75,-0.028070175,0.007575758,130.5812844,259
2015-1181-1352,2015,1,1,-0.031,0.970527868,20.9915,6.213,7.448887062,-0.0075,27.99,13.37,0.306666667,0.25,248.5402739,290
2015-1181-1428,2015,1,0,-0.029,0.558262979,8.9808,-5.5622,-3.383255875,0.014,3.99,2.45,0.180952381,0.345238096,226.9405271,290
2015-1207-1186,2015,1,0,-0.075,0.87713029,0.2636,13.975,1.002201907,0.0155,11.63,12.44,-0.119307359,-0.466666667,60.91979138,31
2015-1209-1124,2015,1,0,0.027,0.185674445,-6.4433,-4.709,2.85611085,0.038,-12.38,-11.36,0.044369747,0.433333333,-10.08470504,-16
2015-1231-1455,2015,0,0,-0.017,0.229154837,3.6247,-11.7274,-1.454602764,-0.0653,-2.62,3.52,-0.31092437,-0.291666667,-37.22065073,-13
2015-1234-1172,2015,1,1,0.004,0.563488757,-7.36,8.1645,-4.219892234,0.0032,3.86,5.2,-0.112867647,-0.05,-6.557243845,-10
2015-1234-1211,2015,0,0,0.009,0.227011069,-8.309,-1.5112,-12.18270836,0.0012,-5.29,3.27,-0.288854489,-0.709090909,-71.15964464,-30
2015-1235-1412,2015,0,0,-0.048,0.903817414,15.0798,2.5251,6.291316214,0.0055,16,7.53,0.182352941,0.071428571,34.22730365,7
2015-1242-1308,2015,1,0,0,0.877786923,6.7161,7.4674,-0.194690342,-0.0127,14.76,15.8,0.070915032,-0.030303031,92.81387394,67
2015-1242-1455,2015,0,0,-0.014,0.52424347,-2.2029,2.4458,-0.628398988,-0.0478,2.91,8.45,-0.134126985,0.011363636,35.42113302,48
2015-1246-1214,2015,1,0,-0.006,0.996243671,24.1534,16.5302,12.77084213,0.0108,36.97,15.75,0.448205128,0.042857143,147.976334,67
2015-1257-1277,2015,0,0,-0.016,0.491566892,-8.232,6.714,-3.766488117,0.0397,0.66,-1.02,0.038888889,0.047619047,24.83135595,-78
